t [s]	η [m]
5230.375	4.2431936
5230.5	4.1784964
5230.625	4.066558
5230.75	3.9143686
5230.875	3.7312384
5231.0	3.5281262
5231.125	3.3166583
5231.25	3.1080859
5231.375	2.9121947
5231.5	2.7364156
5231.625	2.5851886
5231.75	2.4595895
5231.875	2.357413
5232.0	2.2734888
5232.125	2.2004058
5232.25	2.129395
5232.375	2.0512755
5232.5	1.9575061
5232.625	1.8409365
5232.75	1.6965443
5232.875	1.5217192
5233.0	1.3164046
5233.125	1.0828695
5233.25	0.8252876
5233.375	0.5491806
5233.5	0.2607627
5233.625	-0.033681385
5233.75	-0.3283258
5233.875	-0.6181876
5234.0	-0.899332
5234.125	-1.1689075
5234.25	-1.4250004
5234.375	-1.6664093
5234.5	-1.8923283
5234.625	-2.1020455
5234.75	-2.2946937
5234.875	-2.469102
5235.0	-2.623707
5235.125	-2.7566524
5235.25	-2.8659565
5235.375	-2.9497156
5235.5	-3.006429
5235.625	-3.0351782
5235.75	-3.035875
5235.875	-3.0093958
5236.0	-2.9575486
5236.125	-2.8830647
5236.25	-2.7892976
5236.375	-2.6800854
5236.5	-2.559367
5236.625	-2.4309251
5236.75	-2.2980752
5236.875	-2.1633782
5237.0	-2.0285776
5237.125	-1.8944849
5237.25	-1.7609946
5237.375	-1.6272317
5237.5	-1.4917071
5237.625	-1.3525975
5237.75	-1.2079744
5237.875	-1.0560964
5238.0	-0.8956461
5238.125	-0.7259091
5238.25	-0.54691684
5238.375	-0.35947537
5238.5	-0.16514917
5238.625	0.03386028
5238.75	0.23488396
5238.875	0.43499878
5239.0	0.63127655
5239.125	0.821012
5239.25	1.001929
5239.375	1.172314
5239.5	1.3311102
5239.625	1.47787
5239.75	1.6126947
5239.875	1.7360638
5240.0	1.8485801
5240.125	1.9507829
5240.25	2.0429006
5240.375	2.1246538
5240.5	2.1952133
5240.625	2.2531202
5240.75	2.2964222
5240.875	2.3228645
5241.0	2.3301413
5241.125	2.316211
5241.25	2.2795672
5241.375	2.2195108
5241.5	2.13635
5241.625	2.031368
5241.75	1.906798
5241.875	1.7656122
5242.0	1.6111803
5242.125	1.4469033
5242.25	1.2758484
5242.375	1.100354
5242.5	0.9218479
5242.625	0.74069744
5242.75	0.55628294
5242.875	0.3672307
5243.0	0.17176163
5243.125	-0.031824727
5243.25	-0.24466982
5243.375	-0.4668891
5243.5	-0.6972053
5243.625	-0.93274134
5243.75	-1.1690295
5243.875	-1.4001746
5244.0	-1.6192725
5244.125	-1.8189163
5244.25	-1.9918108
5244.375	-2.1314049
5244.5	-2.2324035
5244.625	-2.2912195
5244.75	-2.3062088
5244.875	-2.2776196
5245.0	-2.2074735
5245.125	-2.0992172
5245.25	-1.9572664
5245.375	-1.7864946
5245.5	-1.5917947
5245.625	-1.3777202
5245.75	-1.1482884
5245.875	-0.906898
5246.0	-0.65649164
5246.125	-0.39977062
5246.25	-0.1395268
5246.375	0.12104538
5246.5	0.37808225
5246.625	0.62692195
5246.75	0.86212915
5246.875	1.0777009
5247.0	1.267414
5247.125	1.4253252
5247.25	1.546302
5247.375	1.6265157
5247.5	1.6639031
5247.625	1.6583912
5247.75	1.6119964
5247.875	1.5286599
5248.0	1.4139223
5248.125	1.2744111
5248.25	1.1172881
5248.375	0.94964355
5248.5	0.7779627
5248.625	0.6077657
5248.75	0.44335875
5248.875	0.28778952
5249.0	0.14301215
5249.125	0.010111494
5249.25	-0.11034096
5249.375	-0.21799518
5249.5	-0.31244788
5249.625	-0.3931367
5249.75	-0.45937386
5249.875	-0.5105273
5250.0	-0.5463455
5250.125	-0.56733835
5250.25	-0.5751408
5250.375	-0.57281226
5250.5	-0.564952
5250.625	-0.55758345
5250.75	-0.55783844
5250.875	-0.57333016
5251.0	-0.61142755
5251.125	-0.67834073
5251.25	-0.77823025
5251.375	-0.9124462
5251.5	-1.0789429
5251.625	-1.2720135
5251.75	-1.4823953
5251.875	-1.6977472
5252.0	-1.9034401
5252.125	-2.0837352
5252.25	-2.2229598
5252.375	-2.3069458
5252.5	-2.3242064
5252.625	-2.266939
5252.75	-2.1318433
5252.875	-1.9203285
5253.0	-1.6384814
5253.125	-1.296574
5253.25	-0.90819407
5253.375	-0.4891749
5253.5	-0.056341685
5253.625	0.373747
5253.75	0.7859622
5253.875	1.167584
5254.0	1.5089861
5254.125	1.8040205
5254.25	2.0500998
5254.375	2.2478778
5254.5	2.4007936
5254.625	2.5143592
5254.75	2.5953465
5254.875	2.6509233
5255.0	2.6879275
5255.125	2.712148
5255.25	2.727876
5255.375	2.737565
5255.5	2.7417614
5255.625	2.7392259
5255.75	2.7272153
5255.875	2.7019083
5256.0	2.6589198
5256.125	2.5939417
5256.25	2.5032015
5256.375	2.3840327
5256.5	2.2352571
5256.625	2.0574377
5256.75	1.852948
5256.875	1.6259425
5257.0	1.3820459
5257.125	1.1280137
5257.25	0.8711706
5257.375	0.61882955
5257.5	0.37769476
5257.625	0.1532781
5257.75	-0.050568487
5257.875	-0.23200247
5258.0	-0.391347
5258.125	-0.531068
5258.25	-0.65553194
5258.375	-0.7706223
5258.5	-0.88316554
5258.625	-1.0002962
5258.75	-1.1288035
5258.875	-1.2744411
5259.0	-1.4414033
5259.125	-1.6318763
5259.25	-1.8457985
5259.375	-2.0808015
5259.5	-2.332337
5259.625	-2.5940225
5259.75	-2.8580635
5259.875	-3.1158261
5260.0	-3.3584418
5260.125	-3.577479
5260.25	-3.7654212
5260.375	-3.9161937
5260.5	-4.0254664
5260.625	-4.090935
5260.75	-4.112189
5260.875	-4.090807
5261.0	-4.0298357
5261.125	-3.9336205
5261.25	-3.8071744
5261.375	-3.655657
5261.5	-3.4838114
5261.625	-3.2954745
5261.75	-3.0930676
5261.875	-2.8772955
5262.0	-2.6470191
5262.125	-2.39932
5262.25	-2.129668
5262.375	-1.8325123
5262.5	-1.5018522
5262.625	-1.1320573
5262.75	-0.718736
5262.875	-0.25959542
5263.0	0.24480435
5263.125	0.7905074
5263.25	1.3698207
5263.375	1.9714078
5263.5	2.5806444
5263.625	3.1803856
5263.75	3.752013
5263.875	4.2767615
5264.0	4.737041
5264.125	5.1178193
5264.25	5.407893
5264.375	5.600678
5264.5	5.6947293
5264.625	5.6939516
5264.75	5.60688
5264.875	5.445978
5265.0	5.226375
5265.125	4.9644175
5265.25	4.676009
5265.375	4.3753796
5265.5	4.073772
5265.625	3.7786522
5265.75	3.4933894
5265.875	3.2173688
5266.0	2.9466088
5266.125	2.6747885
5266.25	2.3943624
5266.375	2.0979962
5266.5	1.779748
5266.625	1.436204
5266.75	1.0671046
5266.875	0.6757254
5267.0	0.26871514
5267.125	-0.14442803
5267.25	-0.5522275
5267.375	-0.9423067
5267.5	-1.3025796
5267.625	-1.6223794
5267.75	-1.8934048
5267.875	-2.110437
5268.0	-2.2716718
5268.125	-2.3787847
5268.25	-2.4365625
5268.375	-2.4523652
5268.5	-2.435312
5268.625	-2.3954926
5268.75	-2.3429646
5268.875	-2.2870545
5269.0	-2.2356615
5269.125	-2.1947262
5269.25	-2.1680207
5269.375	-2.1569877
5269.5	-2.16086
5269.625	-2.1768336
5269.75	-2.200474
5269.875	-2.2260647
5270.0	-2.2470973
5270.125	-2.2567787
5270.25	-2.2485638
5270.375	-2.216661
5270.5	-2.1565583
5270.625	-2.0654645
5270.75	-1.942705
5270.875	-1.7900021
5271.0	-1.6116017
5271.125	-1.4141973
5271.25	-1.2066603
5271.375	-0.99957603
5271.5	-0.8045139
5271.625	-0.6331751
5271.75	-0.49647695
5271.875	-0.40353143
5272.0	-0.3608088
5272.125	-0.37141305
5272.25	-0.43466893
5272.375	-0.54600376
5272.5	-0.69720674
5272.625	-0.8770172
5272.75	-1.0720206
5272.875	-1.2677307
5273.0	-1.4497333
5273.125	-1.604846
5273.25	-1.7220303
5273.375	-1.7931312
5273.5	-1.8131787
5273.625	-1.7803891
5273.75	-1.6958135
5273.875	-1.5626874
5274.0	-1.3856399
5274.125	-1.1698339
5274.25	-0.92018056
5274.375	-0.6407774
5274.5	-0.33456624
5274.625	-0.0033597052
5274.75	0.35186812
5274.875	0.7304253
5275.0	1.131197
5275.125	1.5519098
5275.25	1.9884892
5275.375	2.4346435
5275.5	2.8817499
5275.625	3.3191
5275.75	3.7344074
5275.875	4.1147685
5276.0	4.4476066
5276.125	4.721847
5276.25	4.928852
5276.375	5.063275
5276.5	5.1234217
5276.625	5.111322
5276.75	5.0323143
5276.875	4.8943996
5277.0	4.7070503
5277.125	4.480151
5277.25	4.2228785
5277.375	3.942612
5277.5	3.6443536
5277.625	3.3303914
5277.75	3.0004592
5277.875	2.6523416
5278.0	2.2826893
5278.125	1.888186
5278.25	1.4666817
5278.375	1.01824
5278.5	0.5458702
5278.625	0.055946562
5278.75	-0.44189647
5278.875	-0.93529886
5279.0	-1.4101323
5279.125	-1.8517864
5279.25	-2.2465346
5279.375	-2.5829933
5279.5	-2.8532565
5279.625	-3.0537689
5279.75	-3.185733
5279.875	-3.2549658
5280.0	-3.2712982
5280.125	-3.24749
5280.25	-3.1979485
5280.375	-3.1371553
5280.5	-3.0782726
5280.625	-3.0318093
5280.75	-3.0047686
5280.875	-3.000166
5281.0	-3.016983
5281.125	-3.0506768
5281.25	-3.0940268
5281.375	-3.1382685
5281.5	-3.174191
5281.625	-3.1934757
5281.75	-3.1895456
5281.875	-3.1582944
5282.0	-3.0983362
5282.125	-3.0109267
5282.25	-2.8994963
5282.375	-2.7688897
5282.5	-2.62453
5282.625	-2.4714794
5282.75	-2.31365
5282.875	-2.1532743
5283.0	-1.9905771
5283.125	-1.8239096
5283.25	-1.6500943
5283.375	-1.465026
5283.5	-1.2644917
5283.625	-1.0448922
5283.75	-0.80404353
5283.875	-0.54160845
5284.0	-0.25938246
5284.125	0.03878618
5284.25	0.34734026
5284.375	0.65961325
5284.5	0.968549
5284.625	1.2674778
5284.75	1.5508311
5284.875	1.814602
5285.0	2.0566635
5285.125	2.2766821
5285.25	2.4758766
5285.375	2.6564815
5285.5	2.821078
5285.625	2.9719675
5285.75	3.1105142
5285.875	3.236843
5286.0	3.3495862
5286.125	3.446175
5286.25	3.5230947
5286.375	3.576573
5286.5	3.603252
5286.625	3.6009514
5286.75	3.56912
5286.875	3.50924
5287.0	3.4248307
5287.125	3.3210983
5287.25	3.2043316
5287.375	3.0810611
5287.5	2.9570925
5287.625	2.8366125
5287.75	2.721408
5287.875	2.610433
5288.0	2.4997683
5288.125	2.3829296
5288.25	2.251687
5288.375	2.097083
5288.5	1.9106684
5288.625	1.6857812
5288.75	1.418627
5288.875	1.1090564
5289.0	0.76094276
5289.125	0.38203466
5289.25	-0.016643247
5289.375	-0.42182547
5289.5	-0.81931096
5289.625	-1.1953897
5289.75	-1.5382164
5289.875	-1.8389382
5290.0	-2.0924504
5290.125	-2.297714
5290.25	-2.4575012
5290.375	-2.5778239
5290.5	-2.6669283
5290.625	-2.734098
5290.75	-2.7884717
5290.875	-2.837969
5291.0	-2.8884673
5291.125	-2.9433517
5291.25	-3.003478
5291.375	-3.06746
5291.5	-3.1322408
5291.625	-3.1939256
5291.75	-3.2484608
5291.875	-3.2923522
5292.0	-3.3231223
5292.125	-3.3395016
5292.25	-3.3412514
5292.375	-3.3288615
5292.5	-3.3029993
5292.625	-3.2639422
5292.75	-3.2110617
5292.875	-3.1425617
5293.0	-3.0553901
5293.125	-2.9454968
5293.25	-2.8083925
5293.375	-2.6398005
5293.5	-2.4365375
5293.625	-2.1971624
5293.75	-1.9225557
5293.875	-1.6161687
5294.0	-1.2839017
5294.125	-0.93361723
5294.25	-0.57431006
5294.375	-0.21512124
5294.5	0.13574938
5294.625	0.4720201
5294.75	0.79002863
5294.875	1.0890814
5295.0	1.3713404
5295.125	1.6412693
5295.25	1.9047282
5295.375	2.1678116
5295.5	2.4356067
5295.625	2.7110608
5295.75	2.9941876
5295.875	3.2816432
5296.0	3.5667996
5296.125	3.840374
5296.25	4.0913496
5296.375	4.308292
5296.5	4.480704
5296.625	4.600229
5296.75	4.661667
5296.875	4.6633387
5297.0	4.6073055
5297.125	4.498608
5297.25	4.3444724
5297.375	4.1530185
5297.5	3.931997
5297.625	3.6875427
5297.75	3.4233148
5297.875	3.1400752
5298.0	2.8357978
5298.125	2.5063016
5298.25	2.1463296
5298.375	1.7508402
5298.5	1.3164746
5298.625	0.8428182
5298.75	0.33331186
5298.875	-0.20428485
5299.0	-0.75803876
5299.125	-1.3125471
5299.25	-1.8500986
5299.375	-2.3522222
5299.5	-2.8012936
5299.625	-3.1821241
5299.75	-3.4831915
5299.875	-3.6975346
5300.0	-3.8229823
5300.125	-3.8620465
5300.25	-3.8211486
5300.375	-3.7096565
5300.5	-3.538694
5300.625	-3.320013
5300.75	-3.0649598
5300.875	-2.7838664
5301.0	-2.4857254
5301.125	-2.178187
5301.25	-1.8679112
5301.375	-1.5610431
5301.5	-1.263673
5301.625	-0.9822133
5301.75	-0.72351134
5301.875	-0.49464637
5302.0	-0.30245614
5302.125	-0.15281768
5302.25	-0.049783472
5302.375	0.005199846
5302.5	0.013914296
5302.625	-0.018374728
5302.75	-0.0830738
5302.875	-0.16888928
5303.0	-0.26285517
5303.125	-0.3516685
5303.25	-0.42313147
5303.375	-0.46753478
5303.5	-0.47874635
5303.625	-0.45487317
5303.75	-0.39836404
5303.875	-0.31553584
5304.0	-0.21559466
5304.125	-0.10925298
5304.25	-0.007171787
5304.375	0.0815628
5304.5	0.15070365
5304.625	0.19768178
5304.75	0.22386684
5304.875	0.23423816
5305.0	0.23654507
5305.125	0.24001735
5305.25	0.2539342
5305.375	0.28614601
5305.5	0.34190938
5305.625	0.42310774
5305.75	0.52800363
5305.875	0.65158975
5306.0	0.7864206
5306.125	0.9238038
5306.25	1.0551689
5306.375	1.1733764
5306.5	1.2737384
5306.625	1.3546131
5306.75	1.4174682
5306.875	1.4663929
5307.0	1.5071179
5307.125	1.545781
5307.25	1.5875399
5307.375	1.6353549
5307.5	1.6890557
5307.625	1.74496
5307.75	1.7960361
5307.875	1.8326112
5308.0	1.8436178
5308.125	1.8180491
5308.25	1.7465503
5308.375	1.622797
5308.5	1.4445157
5308.625	1.2139546
5308.75	0.93770957
5308.875	0.62601095
5309.0	0.29143956
5309.125	-0.05259708
5309.25	-0.3935144
5309.375	-0.72098917
5309.5	-1.0280423
5309.625	-1.3115541
5309.75	-1.5721608
5309.875	-1.8135643
5310.0	-2.0413117
5310.125	-2.2613251
5310.25	-2.4783294
5310.375	-2.6944766
5310.5	-2.908322
5310.625	-3.1144671
5310.75	-3.303714
5310.875	-3.463908
5311.0	-3.581301
5311.125	-3.642117
5311.25	-3.6343486
5311.375	-3.5493014
5311.5	-3.3827386
5311.625	-3.1355426
5311.75	-2.8136897
5311.875	-2.4275873
5312.0	-1.990962
5312.125	-1.5192958
5312.25	-1.0281854
5312.375	-0.53176296
5312.5	-0.041456595
5312.625	0.43479264
5312.75	0.8927484
5312.875	1.3315264
5313.0	1.7527418
5313.125	2.1593099
5313.25	2.5541356
5313.375	2.9387465
5313.5	3.3123343
5313.625	3.671056
5313.75	4.0079417
5313.875	4.313193
5314.0	4.5750847
5314.125	4.7810516
5314.25	4.919077
5314.375	4.978963
5314.5	4.953547
5314.625	4.8394413
5314.75	4.6375628
5314.875	4.3530164
5315.0	3.9946797
5315.125	3.5744684
5315.25	3.1062791
5315.375	2.6049469
5315.5	2.0851047
5315.625	1.5603931
5315.75	1.0426259
5315.875	0.54149085
5316.0	0.06431245
5316.125	-0.38385916
5316.25	-0.8000187
5316.375	-1.1828543
5316.5	-1.5323812
5316.625	-1.8495599
5316.75	-2.135983
5316.875	-2.3935885
5317.0	-2.6244845
5317.125	-2.8307357
5317.25	-3.0142524
5317.375	-3.1766272
5317.5	-3.318921
5317.625	-3.4416265
5317.75	-3.5444524
5317.875	-3.6263068
5318.0	-3.685272
5318.125	-3.7187684
5318.25	-3.7237842
5318.375	-3.6972277
5318.5	-3.6364028
5318.625	-3.5394413
5318.75	-3.4057965
5318.875	-3.2365336
5319.0	-3.034567
5319.125	-2.804615
5319.25	-2.5529554
5319.375	-2.2870235
5319.5	-2.0147126
5319.625	-1.7437717
5319.75	-1.4810134
5319.875	-1.2317325
5320.0	-0.99925065
5320.125	-0.78468084
5320.25	-0.5869998
5320.375	-0.4033344
5320.5	-0.22948718
5320.625	-0.060608696
5320.75	0.108099736
5320.875	0.28070104
5321.0	0.45999342
5321.125	0.6471833
5321.25	0.84178185
5321.375	1.0417573
5321.5	1.243877
5321.625	1.4441835
5321.75	1.6385638
5321.875	1.8232021
5322.0	1.99502
5322.125	2.1518679
5322.25	2.2925816
5322.375	2.4168108
5322.5	2.524754
5322.625	2.616722
5322.75	2.692861
5322.875	2.7527466
5323.0	2.7952814
5323.125	2.8186374
5323.25	2.8205523
5323.375	2.7985737
5323.5	2.7505524
5323.625	2.6751363
5323.75	2.5721679
5323.875	2.4429982
5324.0	2.2906291
5324.125	2.1195552
5324.25	1.9354752
5324.375	1.744818
5324.5	1.5540869
5324.625	1.3692605
5324.75	1.1952106
5324.875	1.0352348
5325.0	0.8908571
5325.125	0.76178765
5325.25	0.64614534
5325.375	0.5408855
5325.5	0.44231832
5325.625	0.34670186
5325.75	0.2507942
5325.875	0.15226258
5326.0	0.049954183
5326.125	-0.056067385
5326.25	-0.1646659
5326.375	-0.27396736
5326.5	-0.38178903
5326.625	-0.48611727
5326.75	-0.5855239
5326.875	-0.6795132
5327.0	-0.76866543
5327.125	-0.85461366
5327.25	-0.93984234
5327.375	-1.0273464
5327.5	-1.1201732
5327.625	-1.2209568
5327.75	-1.3315004
5327.875	-1.4524591
5328.0	-1.58317
5328.125	-1.7216505
5328.25	-1.8647839
5328.375	-2.0085866
5328.5	-2.148611
5328.625	-2.2803786
5328.75	-2.3996892
5328.875	-2.502927
5329.0	-2.5872333
5329.125	-2.650477
5329.25	-2.6912074
5329.375	-2.7083645
5329.5	-2.7011182
5329.625	-2.6685545
5329.75	-2.6095405
5329.875	-2.5226283
5330.0	-2.4061444
5330.125	-2.258357
5330.25	-2.0778484
5330.375	-1.863885
5330.5	-1.61687
5330.625	-1.338736
5330.75	-1.033254
5330.875	-0.70613617
5331.0	-0.3650062
5331.125	-0.019120676
5331.25	0.32109895
5331.375	0.64470065
5331.5	0.9409554
5331.625	1.2001342
5331.75	1.4142671
5331.875	1.5777746
5332.0	1.6879237
5332.125	1.7450705
5332.25	1.7526152
5332.375	1.7167352
5332.5	1.6458794
5332.625	1.5500777
5332.75	1.4401255
5332.875	1.3267512
5333.0	1.2197858
5333.125	1.1275091
5333.25	1.0560962
5333.375	1.009324
5333.5	0.98851925
5333.625	0.992705
5333.75	1.0189968
5333.875	1.0630965
5334.0	1.119922
5334.125	1.1842145
5334.25	1.2511322
5334.375	1.3166505
5334.5	1.3778856
5334.625	1.4331616
5334.75	1.4819195
5334.875	1.5244322
5335.0	1.5614179
5335.125	1.593613
5335.25	1.6212758
5335.375	1.6439056
5335.5	1.6599796
5335.625	1.6669332
5335.75	1.6612905
5335.875	1.6390241
5336.0	1.596024
5336.125	1.5286332
5336.25	1.4341918
5336.375	1.3115007
5336.5	1.1611578
5336.625	0.9855963
5336.75	0.7890069
5336.875	0.57692933
5337.0	0.355694
5337.125	0.13173072
5337.25	-0.089170665
5337.375	-0.30253005
5337.5	-0.5057021
5337.625	-0.69815767
5337.75	-0.88147813
5337.875	-1.0590605
5338.0	-1.2355443
5338.125	-1.4159926
5338.25	-1.6049987
5338.375	-1.8057746
5338.5	-2.0193212
5338.625	-2.2438283
5338.75	-2.474409
5338.875	-2.7031589
5339.0	-2.9195879
5339.125	-3.1113062
5339.25	-3.2651823
5339.375	-3.368311
5339.5	-3.4093094
5339.625	-3.3793626
5339.75	-3.2730613
5339.875	-3.0890296
5340.0	-2.8301404
5340.125	-2.5033576
5340.25	-2.1193016
5340.375	-1.6915305
5340.5	-1.2355806
5340.625	-0.7679678
5340.75	-0.30513796
5340.875	0.13745399
5341.0	0.5461738
5341.125	0.9098077
5341.25	1.2199566
5341.375	1.4712521
5341.5	1.6613556
5341.625	1.7908275
5341.75	1.862844
5341.875	1.8828782
5342.0	1.8582282
5342.125	1.7976156
5342.25	1.7106463
5342.375	1.6073115
5342.5	1.4974585
5342.625	1.3902307
5342.75	1.2935913
5342.875	1.2138278
5343.0	1.1551777
5343.125	1.1195716
5343.25	1.1065135
5343.375	1.1131741
5343.5	1.1346588
5343.625	1.1644528
5343.75	1.1950572
5343.875	1.2187091
5344.0	1.2281277
5344.125	1.2173116
5344.25	1.1820663
5344.375	1.1205204
5344.5	1.033277
5344.625	0.92337745
5344.75	0.7959588
5344.875	0.65773463
5345.0	0.5162452
5345.125	0.37907332
5345.25	0.2530137
5345.375	0.14335021
5345.5	0.053298015
5345.625	-0.01635666
5345.75	-0.06733289
5345.875	-0.10369058
5346.0	-0.13142867
5346.125	-0.15788288
5346.25	-0.19100174
5346.375	-0.23856571
5346.5	-0.30741212
5346.625	-0.40275908
5346.75	-0.5276557
5346.875	-0.6826079
5347.0	-0.8654047
5347.125	-1.0711455
5347.25	-1.2924955
5347.375	-1.520049
5347.5	-1.7429378
5347.625	-1.9494572
5347.75	-2.1278532
5347.875	-2.2670867
5348.0	-2.357591
5348.125	-2.3919957
5348.25	-2.3656964
5348.375	-2.277296
5348.5	-2.1287706
5348.625	-1.9255043
5348.75	-1.6759568
5348.875	-1.3911593
5349.0	-1.0838983
5349.125	-0.7678181
5349.25	-0.45636064
5349.375	-0.16170669
5349.5	0.106165364
5349.625	0.34021366
5349.75	0.53681016
5349.875	0.69583845
5350.0	0.8204311
5350.125	0.9163671
5350.25	0.9911566
5350.375	1.0529562
5350.5	1.1093997
5350.625	1.1665858
5350.75	1.2281728
5350.875	1.294899
5351.0	1.3644958
5351.125	1.4320115
5351.25	1.4905072
5351.375	1.532157
5351.5	1.5493871
5351.625	1.536143
5351.75	1.4889297
5351.875	1.4075675
5352.0	1.2955496
5352.125	1.159865
5352.25	1.0103751
5352.375	0.8587915
5352.5	0.7173147
5352.625	0.597224
5352.75	0.50746787
5352.875	0.45355853
5353.0	0.43681562
5353.125	0.4541576
5353.25	0.4984001
5353.375	0.5590776
5353.5	0.6236423
5353.625	0.67893964
5353.75	0.7127315
5353.875	0.7150995
5354.0	0.67954385
5354.125	0.60363626
5354.25	0.4891809
5354.375	0.3418396
5354.5	0.17031464
5354.625	-0.014820109
5354.75	-0.20243882
5354.875	-0.3821995
5355.0	-0.5456935
5355.125	-0.6872629
5355.25	-0.80440426
5355.375	-0.89772373
5355.5	-0.97043496
5355.625	-1.027546
5355.75	-1.0747964
5355.875	-1.1175678
5356.0	-1.1598424
5356.125	-1.2034831
5356.25	-1.2477605
5356.375	-1.2893527
5356.5	-1.322738
5356.625	-1.3408713
5356.75	-1.3362031
5356.875	-1.301726
5357.0	-1.2320467
5357.125	-1.1242712
5357.25	-0.9786263
5357.375	-0.7987067
5357.5	-0.591351
5357.625	-0.3661585
5357.75	-0.1346764
5357.875	0.09061121
5358.0	0.29740337
5358.125	0.4746734
5358.25	0.6136194
5358.375	0.7083898
5358.5	0.75651115
5358.625	0.75897926
5358.75	0.7200268
5358.875	0.64661586
5359.0	0.5476874
5359.125	0.43328032
5359.25	0.3135779
5359.375	0.1980131
5359.5	0.09445476
5359.625	0.008605672
5359.75	-0.056403864
5359.875	-0.10014419
5360.0	-0.12478978
5360.125	-0.13475606
5360.25	-0.13616866
5360.375	-0.13616583
5360.5	-0.14211911
5360.625	-0.16085373
5360.75	-0.19789602
5360.875	-0.2568672
5361.0	-0.33903867
5361.125	-0.4430999
5361.25	-0.5651792
5361.375	-0.69908506
5361.5	-0.8367813
5361.625	-0.96904033
5361.75	-1.0861893
5361.875	-1.1789433
5362.0	-1.239156
5362.125	-1.2605298
5362.25	-1.239069
5362.375	-1.1734166
5362.5	-1.0648426
5362.625	-0.91710305
5362.75	-0.7360151
5362.875	-0.5289057
5363.0	-0.30396712
5363.125	-0.06959527
5363.25	0.16621992
5363.375	0.39638397
5363.5	0.6150317
5363.625	0.8176883
5363.75	1.0012499
5363.875	1.1638148
5364.0	1.3044388
5364.125	1.4228442
5364.25	1.5190668
5364.375	1.5933158
5364.5	1.6457599
5364.625	1.6765418
5364.75	1.6858373
5364.875	1.6740179
5365.0	1.6418335
5365.125	1.5905987
5365.25	1.5223359
5365.375	1.4398105
5365.5	1.3464946
5365.625	1.2463658
5365.75	1.1437098
5365.875	1.0427463
5366.0	0.94736874
5366.125	0.86079276
5366.25	0.7853802
5366.375	0.7225011
5366.5	0.67253006
5366.625	0.63493705
5366.75	0.60846674
5366.875	0.59135044
5367.0	0.5815305
5367.125	0.5768072
5367.25	0.5749661
5367.375	0.5737654
5367.5	0.5708802
5367.625	0.5637642
5367.75	0.54952186
5367.875	0.5247957
5368.0	0.48574278
5368.125	0.42815146
5368.25	0.34767905
5368.375	0.24026027
5368.5	0.102596685
5368.625	-0.06726977
5368.75	-0.2694261
5368.875	-0.5016346
5369.0	-0.7591164
5369.125	-1.0344788
5369.25	-1.318041
5369.375	-1.5983734
5369.5	-1.8630848
5369.625	-2.0998096
5369.75	-2.2972705
5369.875	-2.446236
5370.0	-2.5404277
5370.125	-2.577007
5370.25	-2.556907
5370.375	-2.4845855
5370.5	-2.367589
5370.625	-2.2157238
5370.75	-2.0399692
5370.875	-1.851438
5371.0	-1.6602103
5371.125	-1.4744799
5371.25	-1.2998841
5371.375	-1.1392411
5371.5	-0.99259526
5371.625	-0.857656
5371.75	-0.7304797
5371.875	-0.6063788
5372.0	-0.48082528
5372.125	-0.35031012
5372.25	-0.21303454
5372.375	-0.069296926
5372.5	0.07841654
5372.625	0.22566791
5372.75	0.36658698
5372.875	0.4945937
5373.0	0.60323465
5373.125	0.68699944
5373.25	0.7420339
5373.375	0.7666492
5373.5	0.7615528
5373.625	0.72982687
5373.75	0.6766036
5373.875	0.6085355
5374.0	0.53312516
5374.125	0.45798594
5374.25	0.39014432
5374.375	0.33545133
5374.5	0.29818246
5374.625	0.28082326
5374.75	0.2840846
5374.875	0.30708086
5375.0	0.34766966
